restaurant_name,restaurant_address,restaurant_latitude,restaurant_longitude,restaurant_tel,restaurant_url,drink_name,drink_price
XEX WEST （ゼックスウエスト）　　ハービスPLAZAENT,大阪府大阪市北区梅田２-2-22 ハービスPLAZA ENT 7F,34.6997829,135.4945698,050-5816-8032,https://www.hotpepper.jp/strJ000109980/,ビール BEER,600～
XEX WEST （ゼックスウエスト）　　ハービスPLAZAENT,大阪府大阪市北区梅田２-2-22 ハービスPLAZA ENT 7F,34.6997829,135.4945698,050-5816-8032,https://www.hotpepper.jp/strJ000109980/,ハイボール WHISKY HIGHBALL,1200～
XEX WEST （ゼックスウエスト）　　ハービスPLAZAENT,大阪府大阪市北区梅田２-2-22 ハービスPLAZA ENT 7F,34.6997829,135.4945698,050-5816-8032,https://www.hotpepper.jp/strJ000109980/,サワー SOUR,800～
XEX WEST （ゼックスウエスト）　　ハービスPLAZAENT,大阪府大阪市北区梅田２-2-22 ハービスPLAZA ENT 7F,34.6997829,135.4945698,050-5816-8032,https://www.hotpepper.jp/strJ000109980/,焼酎 SYOCHU SPIRITS,700～
XEX WEST （ゼックスウエスト）　　ハービスPLAZAENT,大阪府大阪市北区梅田２-2-22 ハービスPLAZA ENT 7F,34.6997829,135.4945698,050-5816-8032,https://www.hotpepper.jp/strJ000109980/,ソフトドリンク SOFT DRINK,500～
XEX WEST （ゼックスウエスト）　　ハービスPLAZAENT,大阪府大阪市北区梅田２-2-22 ハービスPLAZA ENT 7F,34.6997829,135.4945698,050-5816-8032,https://www.hotpepper.jp/strJ000109980/,ミネラルウォーター MINERAL WATER,900～
個室　焼肉　嬉野　梅田店,大阪府大阪市北区兎我野町11-14,34.7012789,135.5034553,050-5887-2446,https://www.hotpepper.jp/strJ001052371/,十王蔵　本醸造,1合　700
串カツ・もつ鍋・かすうどん　しゃかりき432”　梅田堂山店,大阪府大阪市北区堂山町10－15　天神ビル１F,34.7033636,135.5045714,050-5841-6348,https://www.hotpepper.jp/strJ001251639/,コークハイ・ジンジャーハイも出来ます！！,-
串カツ・もつ鍋・かすうどん　しゃかりき432”　梅田堂山店,大阪府大阪市北区堂山町10－15　天神ビル１F,34.7033636,135.5045714,050-5841-6348,https://www.hotpepper.jp/strJ001251639/,オーナーお勧めの日本酒,-
串とピッツァ　ミアスタンド　梅田店,大阪府大阪市北区堂山町梅田地下街3－4,34.6893023,135.4796573,050-5453-2550,https://www.hotpepper.jp/strJ001260746/,＊BIANCO(ビアンコ)は白ワインベース、ROSSO(ロッソ)は赤ワインベースです。,-
串とピッツァ　ミアスタンド　梅田店,大阪府大阪市北区堂山町梅田地下街3－4,34.6893023,135.4796573,050-5453-2550,https://www.hotpepper.jp/strJ001260746/,☆月～金のOPEN～18：00まで各ボトル20％OFF!!,-
串とピッツァ　ミアスタンド　梅田店,大阪府大阪市北区堂山町梅田地下街3－4,34.6893023,135.4796573,050-5453-2550,https://www.hotpepper.jp/strJ001260746/,☆月～金のOPEN～18：00まで各ボトル20％OFF!!,-
串とピッツァ　ミアスタンド　梅田店,大阪府大阪市北区堂山町梅田地下街3－4,34.6893023,135.4796573,050-5453-2550,https://www.hotpepper.jp/strJ001260746/,☆月～金のOPEN～18：00まで各ボトル20％OFF!!,-
BARBARA market place GRAND ROYAL 2429 中崎本店,大阪府大阪市北区中崎西２－４－２９,34.7067654,135.5015133,050-3627-9699,https://www.hotpepper.jp/strJ000650311/,グラスワイン　白or赤,780～
ナポリの食堂　ALBERTA　ALBERTA（アルバータ　アルバータ）　大阪マルビル店,大阪府大阪市北区梅田１-9-20-B2-202　大阪マルビルB2F,34.6998287,135.4970207,050-5816-6364,https://www.hotpepper.jp/strJ000029379/,定番のカクテルをセレクト。メニューにないものもご相談ください。,-
大衆居酒屋　酒ト肴さしすせそ　梅田お初天神店,大阪府大阪市北区曽根崎２-11-20 春貴曽根崎ビル　1F,34.7005997,135.5003918,050-5280-2812,https://www.hotpepper.jp/strJ001127295/,≪割材2≫,55円～132
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,[赤]ロベティア テンプラニーリョ,ボトル3500
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,[赤]ファウンド・ストーン シラーズ,ボトル3500
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,[赤]ル・プティ・コショネ メルロー,ボトル3500
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,[赤]ピノ・ノワール・ヴァン・ド・フランス,ボトル3500
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,[赤]パヌール カベルネ・ソーヴィニヨン,ボトル3500
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,[白]ピースポーター ミヒェルスペルク Q.B.A,ボトル3500
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,[白]カリフォルニア・シャルドネ,ボトル3500
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,[白]タリケ ソーヴィニヨン,ボトル3500
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,[白]トレッビアーノ ダブルッツォ,ボトル3500
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,[白]ミュスカデ・セーブル・エ・メーヌ シュール・リー,ボトル3500
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,[スパークリング]レミーパニエ ブーケドール・ブラン　,グラス 750
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,カクテル,各種650
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,モヒート,各種850
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,ビアカクテル,各種660
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,ワインカクテル,各種700
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,自家製サングリア（赤／白）,グラス 750
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,角,シングル600
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,デュワーズ,シングル600
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,ジムビーム,シングル600
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,ジャックダニエル,シングル700
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,モクテルとは、お酒を使わないで作るカクテルのようなドリンクです。,-
KELLERKELLER KRANZ（ケラケラ クランツ）,大阪府大阪市北区小松原町2-4　大阪富国生命ビル　フコクフォレストスクエアB２階,34.70217,135.5000915,050-5282-7705,https://www.hotpepper.jp/strJ001006243/,コカ・コーラ／ジンジャーエール／100％ジュース／ウーロン茶／ペリエ,各530
串焼き＆ワイン　カッシーワ,大阪府大阪市北区芝田１-7-2　カッパ横丁2階,34.7071744,135.4980634,050-5861-3754,https://www.hotpepper.jp/strJ001040174/,能勢ソーダ,-
串焼き＆ワイン　カッシーワ,大阪府大阪市北区芝田１-7-2　カッパ横丁2階,34.7071744,135.4980634,050-5861-3754,https://www.hotpepper.jp/strJ001040174/,箕面ビール各種,‐
CAFE＆DINNING IGNITE(イグナイト) 大阪梅田店,大阪府大阪市北区梅田３丁目1番1号　グランヴィア大阪1F,34.701726,135.4963754,050-5258-0708,https://www.hotpepper.jp/strJ001239081/,ソルティドッグ/モスコミュール/ジントニック/キューバリブレ/テキーラサンライズ,750～
CAFE＆DINNING IGNITE(イグナイト) 大阪梅田店,大阪府大阪市北区梅田３丁目1番1号　グランヴィア大阪1F,34.701726,135.4963754,050-5258-0708,https://www.hotpepper.jp/strJ001239081/,スプモーニ/カンパリソーダ/カシスソーダ,750～
全席個室 湊一や 梅田店,大阪府大阪市北区小松原町1-10　梅田パルビル8F,34.7021853,135.5007048,050-5831-1099,https://www.hotpepper.jp/strJ000973186/,ウーロン茶／アイスグリーンティー／ソーダ／グレープフルーツジュース　各種,-
全席個室 湊一や 梅田店,大阪府大阪市北区小松原町1-10　梅田パルビル8F,34.7021853,135.5007048,050-5831-1099,https://www.hotpepper.jp/strJ000973186/,氷／梅干し 1ヶ／カットレモン 4ヶ　各種,-
全席個室 湊一や 梅田店,大阪府大阪市北区小松原町1-10　梅田パルビル8F,34.7021853,135.5007048,050-5831-1099,https://www.hotpepper.jp/strJ000973186/,ノンアルコールビール／ノンアルコールハイボール,-
大衆食堂ぬ。,大阪府大阪市北区兎我野町11-20　新大同ビル102,34.7011441,135.503577,050-5289-8792,https://www.hotpepper.jp/strJ001192743/,瓶ぶち込みバイス・マスカット・オロナミンCサワー,480から
四川・餃子中華バル　ＰＡＯ２　梅田東通り店,大阪府大阪市北区堂山町5丁目-16,34.7029482,135.5022882,050-5349-4448,https://www.hotpepper.jp/strJ001202935/,ボトルワイン,2530～
ピッツェリア　エ　トラットリア　ダ　ボッチャーノ　グランフロント梅田店,大阪府大阪市北区大深町４－２０　グランフロント南館8階,34.7053491,135.4945979,050-5452-4540,https://www.hotpepper.jp/strJ001258177/,11：00～19：00　ビールとグラスワインが20％OFF!!,-
炭と地酒とたしなみワイン　Ｋａｉ本店　醸す,大阪府大阪市北区堂島浜１‐１‐１５ 堂浜第２ビルＢ１,34.6957247,135.4999131,050-5258-5769,https://www.hotpepper.jp/strJ000012789/,ボトルワインセレクション【赤1】,-
炭と地酒とたしなみワイン　Ｋａｉ本店　醸す,大阪府大阪市北区堂島浜１‐１‐１５ 堂浜第２ビルＢ１,34.6957247,135.4999131,050-5258-5769,https://www.hotpepper.jp/strJ000012789/,ボトルワインセレクション【赤2】,-
炭と地酒とたしなみワイン　Ｋａｉ本店　醸す,大阪府大阪市北区堂島浜１‐１‐１５ 堂浜第２ビルＢ１,34.6957247,135.4999131,050-5258-5769,https://www.hotpepper.jp/strJ000012789/,ボトルワインセレクション【赤3】,-
北新地 名門,大阪府大阪市北区曽根崎新地１-4-25 新地MDビル 2F・3F,34.6978827,135.4965992,050-5831-5780,https://www.hotpepper.jp/strJ001224931/,【麦】,880～
北新地 名門,大阪府大阪市北区曽根崎新地１-4-25 新地MDビル 2F・3F,34.6978827,135.4965992,050-5831-5780,https://www.hotpepper.jp/strJ001224931/,【芋】,880～
北新地 名門,大阪府大阪市北区曽根崎新地１-4-25 新地MDビル 2F・3F,34.6978827,135.4965992,050-5831-5780,https://www.hotpepper.jp/strJ001224931/,グラススパークリングワイン　,1760～
北新地 名門,大阪府大阪市北区曽根崎新地１-4-25 新地MDビル 2F・3F,34.6978827,135.4965992,050-5831-5780,https://www.hotpepper.jp/strJ001224931/,グラスワイン（赤・白）　,1320～
北新地 名門,大阪府大阪市北区曽根崎新地１-4-25 新地MDビル 2F・3F,34.6978827,135.4965992,050-5831-5780,https://www.hotpepper.jp/strJ001224931/,スパークリングワイン,ー
北新地 名門,大阪府大阪市北区曽根崎新地１-4-25 新地MDビル 2F・3F,34.6978827,135.4965992,050-5831-5780,https://www.hotpepper.jp/strJ001224931/,白ワイン,ー
北新地 名門,大阪府大阪市北区曽根崎新地１-4-25 新地MDビル 2F・3F,34.6978827,135.4965992,050-5831-5780,https://www.hotpepper.jp/strJ001224931/,赤ワイン,ー
すき焼きとしゃぶしゃぶと水たき鍋　博多味処　いろは　梅田店,大阪府大阪市北区豊崎２-4-24,34.7096944,135.5009073,050-5572-3871,https://www.hotpepper.jp/strJ000703989/,【麦】いいとも/それから/KUROBOZE/神の河,440～
すき焼きとしゃぶしゃぶと水たき鍋　博多味処　いろは　梅田店,大阪府大阪市北区豊崎２-4-24,34.7096944,135.5009073,050-5572-3871,https://www.hotpepper.jp/strJ000703989/,【芋】さつま木挽/薩摩古秘/黒霧島/繭/角玉/魔界への誘い/紫/鬼火/一刻者/黒一刻/紅一刻/赤兎馬/赤霧島など,440～
すき焼きとしゃぶしゃぶと水たき鍋　博多味処　いろは　梅田店,大阪府大阪市北区豊崎２-4-24,34.7096944,135.5009073,050-5572-3871,https://www.hotpepper.jp/strJ000703989/,【そば】吉兆雲海,440～
すき焼きとしゃぶしゃぶと水たき鍋　博多味処　いろは　梅田店,大阪府大阪市北区豊崎２-4-24,34.7096944,135.5009073,050-5572-3871,https://www.hotpepper.jp/strJ000703989/,【米】久蔵,440～
すき焼きとしゃぶしゃぶと水たき鍋　博多味処　いろは　梅田店,大阪府大阪市北区豊崎２-4-24,34.7096944,135.5009073,050-5572-3871,https://www.hotpepper.jp/strJ000703989/,【泡盛】美ら島,550～
すき焼きとしゃぶしゃぶと水たき鍋　博多味処　いろは　梅田店,大阪府大阪市北区豊崎２-4-24,34.7096944,135.5009073,050-5572-3871,https://www.hotpepper.jp/strJ000703989/,【黒糖】れんと,550～
すき焼きとしゃぶしゃぶと水たき鍋　博多味処　いろは　梅田店,大阪府大阪市北区豊崎２-4-24,34.7096944,135.5009073,050-5572-3871,https://www.hotpepper.jp/strJ000703989/,焼酎 ボトルキープも受け付けております,2970～
はまぐり庵,大阪府大阪市北区角田町8-47 阪急グランドビル28F,34.7029862,135.4990478,050-5284-8288,https://www.hotpepper.jp/strJ000447264/,多数ご用意しております。 詳しくは、お問い合わせください。,-
餃子工房　ちびすけ　梅田総本店,大阪府大阪市北区神山町８－７　日宝サンライズタウンビル１Ｆ,34.702665,135.504958,050-5828-9414,https://www.hotpepper.jp/strJ000013334/,アイスフロート,＋100
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【樽生】ザ・プレミアム・モルツ（中）,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【中瓶】一番搾り,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【中瓶】スーパードライ,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【中瓶】ザ・プレミアム・モルツ,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【ビアカクテル】レモンビア,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,各種,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,カルルロッシ（赤・白）,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,赤玉パンチ,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【スパークリング】フレシネエックス,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【シャンパーニュ】ローランペリエブリュットラ　キュベ,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【赤】ポルコティント,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【赤】ロス　バスコス　カベルネ・ソーヴィニヨン,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【赤】カーニヴォ,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【白】カザマッタビアンコ,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【白】ビオンタアルバリーニョ,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【白】ウィリアムフェーブルシャブリ,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,オールフリー,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,まるで梅酒なノンアルコール,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,生マッコリ（グラス）,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,黒豆マッコリ（グラス）,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,ソウルマッコリ（グラス）,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,マッコリカクテル　各種,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,チョウムチョロム,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,チャミスル,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,鏡月25度,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,真露25度,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【芋】茂助,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【芋】黒丸,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【芋】黒霧島,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【芋】紫（ゆかり）,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【麦】嬉助,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【麦】八重丸,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【麦】赤閻魔,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,【麦】吉四六（ボトル）,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,各種,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,おいしい梅酒,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,手摘み南高梅の完熟梅酒,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,白鹿超辛,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,八海山,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,角ハイボール　各種,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,ジムビームハイボール　各種,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,サントリーウイスキー「知多」風香るハイボール,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,各種,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,オレンジ,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,グレープフルーツ,-
韓国料理　プロカンジャンケジャン大阪店,大阪府大阪市北区曽根崎新地１-5-24,34.6990236,135.5081067,050-5265-3919,https://www.hotpepper.jp/strJ001000661/,ペリエ,-
アジアンバル　フロッグス,大阪府大阪市北区梅田１-11-4大阪市北区梅田　大阪駅前第4ビルB1F,34.699879,135.4988566,050-5288-0540,https://www.hotpepper.jp/strJ000018240/,スパークリングワイン　（グラス／ボトル）,520円/2800
町家和食　京の町,大阪府大阪市北区小松原町1-16モコビル3F,34.7025203,135.5010177,050-5841-0871,https://www.hotpepper.jp/strJ000062982/,カバとは,-
肉バル 食べ飲み放題　３時間 西梅田ワイン酒場,大阪府大阪市北区梅田３-4-5　毎日インテシオ2階,34.6984333,135.4903587,050-5572-7625,https://www.hotpepper.jp/strJ001100859/,ジムビーム,各440
肉バル 食べ飲み放題　３時間 西梅田ワイン酒場,大阪府大阪市北区梅田３-4-5　毎日インテシオ2階,34.6984333,135.4903587,050-5572-7625,https://www.hotpepper.jp/strJ001100859/,ラムネハイボール／レモンハイボール／ライムハイボール／シークワーサーハイボール／柚子ハイボール,各440
肉バル 食べ飲み放題　３時間 西梅田ワイン酒場,大阪府大阪市北区梅田３-4-5　毎日インテシオ2階,34.6984333,135.4903587,050-5572-7625,https://www.hotpepper.jp/strJ001100859/,ピーチハイボール／グレープハイボール／イチゴハイボール／カルピスハイボール／抹茶ハイボール,各440
肉バル 食べ飲み放題　３時間 西梅田ワイン酒場,大阪府大阪市北区梅田３-4-5　毎日インテシオ2階,34.6984333,135.4903587,050-5572-7625,https://www.hotpepper.jp/strJ001100859/,ラムネサワー／レモンサワー／ライムサワー／柚子サワー／ピーチサワー,各440
肉バル 食べ飲み放題　３時間 西梅田ワイン酒場,大阪府大阪市北区梅田３-4-5　毎日インテシオ2階,34.6984333,135.4903587,050-5572-7625,https://www.hotpepper.jp/strJ001100859/,ジンリッキー／ジンバック／オレンジブロッサム,各440
肉バル 食べ飲み放題　３時間 西梅田ワイン酒場,大阪府大阪市北区梅田３-4-5　毎日インテシオ2階,34.6984333,135.4903587,050-5572-7625,https://www.hotpepper.jp/strJ001100859/,ウォッカリッキー／ウォッカトニック／モスコミュール／スクリュードライバー／ロシアンコーラ,各440
