restaurant_name,restaurant_address,restaurant_latitude,restaurant_longitude,restaurant_tel,restaurant_url,drink_name,drink_price
馳走や純平,大阪府 大阪市北区 曽根崎新地 1-5-25 ジェイ・プライド梅田永楽ビル 5F,34.6978875,135.497667,06-6341-5228,https://tabelog.com/osaka/A2701/A270101/27014760/dtlmenu/drink/,ボトルワイン,
ろっこん,大阪府 大阪市北区 曽根崎新地 1-1-15,34.6939689,135.5059383,050-5869-7586,https://tabelog.com/osaka/A2701/A270101/27052272/dtlmenu/drink/,百年の孤独,
ろっこん,大阪府 大阪市北区 曽根崎新地 1-1-15,34.6939689,135.5059383,050-5869-7586,https://tabelog.com/osaka/A2701/A270101/27052272/dtlmenu/drink/,中々,
ろっこん,大阪府 大阪市北区 曽根崎新地 1-1-15,34.6939689,135.5059383,050-5869-7586,https://tabelog.com/osaka/A2701/A270101/27052272/dtlmenu/drink/,魔王,
ろっこん,大阪府 大阪市北区 曽根崎新地 1-1-15,34.6939689,135.5059383,050-5869-7586,https://tabelog.com/osaka/A2701/A270101/27052272/dtlmenu/drink/,天使の誘惑,
ろっこん,大阪府 大阪市北区 曽根崎新地 1-1-15,34.6939689,135.5059383,050-5869-7586,https://tabelog.com/osaka/A2701/A270101/27052272/dtlmenu/drink/,富乃宝山,
ろっこん,大阪府 大阪市北区 曽根崎新地 1-1-15,34.6939689,135.5059383,050-5869-7586,https://tabelog.com/osaka/A2701/A270101/27052272/dtlmenu/drink/,吉兆宝山,
ろっこん,大阪府 大阪市北区 曽根崎新地 1-1-15,34.6939689,135.5059383,050-5869-7586,https://tabelog.com/osaka/A2701/A270101/27052272/dtlmenu/drink/,熱燗,
ろっこん,大阪府 大阪市北区 曽根崎新地 1-1-15,34.6939689,135.5059383,050-5869-7586,https://tabelog.com/osaka/A2701/A270101/27052272/dtlmenu/drink/,備考,
イル ギオットーネ ディ ピュー,大阪府 大阪市北区 大深町 3-1 グランフロント大阪 北館 1F,34.705922,135.4947142,050-5457-2370,https://tabelog.com/osaka/A2701/A270101/27072626/dtlmenu/drink/,スプマンテ各種,
イル ギオットーネ ディ ピュー,大阪府 大阪市北区 大深町 3-1 グランフロント大阪 北館 1F,34.705922,135.4947142,050-5457-2370,https://tabelog.com/osaka/A2701/A270101/27072626/dtlmenu/drink/,白ワイン各種,
イル ギオットーネ ディ ピュー,大阪府 大阪市北区 大深町 3-1 グランフロント大阪 北館 1F,34.705922,135.4947142,050-5457-2370,https://tabelog.com/osaka/A2701/A270101/27072626/dtlmenu/drink/,赤ワイン各種,
イル ギオットーネ ディ ピュー,大阪府 大阪市北区 大深町 3-1 グランフロント大阪 北館 1F,34.705922,135.4947142,050-5457-2370,https://tabelog.com/osaka/A2701/A270101/27072626/dtlmenu/drink/,昼おすすめワイン,
イル ギオットーネ ディ ピュー,大阪府 大阪市北区 大深町 3-1 グランフロント大阪 北館 1F,34.705922,135.4947142,050-5457-2370,https://tabelog.com/osaka/A2701/A270101/27072626/dtlmenu/drink/,ビール,
イル ギオットーネ ディ ピュー,大阪府 大阪市北区 大深町 3-1 グランフロント大阪 北館 1F,34.705922,135.4947142,050-5457-2370,https://tabelog.com/osaka/A2701/A270101/27072626/dtlmenu/drink/,ノンアルコールビール,
イル ギオットーネ ディ ピュー,大阪府 大阪市北区 大深町 3-1 グランフロント大阪 北館 1F,34.705922,135.4947142,050-5457-2370,https://tabelog.com/osaka/A2701/A270101/27072626/dtlmenu/drink/,オーガニックオレンジジュース,
イル ギオットーネ ディ ピュー,大阪府 大阪市北区 大深町 3-1 グランフロント大阪 北館 1F,34.705922,135.4947142,050-5457-2370,https://tabelog.com/osaka/A2701/A270101/27072626/dtlmenu/drink/,オーガニックアップルジュース,
イル ギオットーネ ディ ピュー,大阪府 大阪市北区 大深町 3-1 グランフロント大阪 北館 1F,34.705922,135.4947142,050-5457-2370,https://tabelog.com/osaka/A2701/A270101/27072626/dtlmenu/drink/,ジンジャーエール,
イル ギオットーネ ディ ピュー,大阪府 大阪市北区 大深町 3-1 グランフロント大阪 北館 1F,34.705922,135.4947142,050-5457-2370,https://tabelog.com/osaka/A2701/A270101/27072626/dtlmenu/drink/,イタリアンスパークリングドリンク,
